time_stamp,sensor_index,2.5_um_count,2.5_um_count_a,2.5_um_count_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-05-20T03:00:00Z,175665,12.917,10.504,15.33,20.877,20.478,21.276,20.877,20.478,21.276
2024-05-20T10:00:00Z,175665,12.978,10.024,15.932,20.959,20.208,21.71,20.959,20.208,21.71
2024-05-20T08:50:00Z,175665,15.73,11.49,19.97,23.054,22.138,23.97,23.054,22.138,23.97
2024-05-20T18:20:00Z,175665,3.991,3.2,4.782,11.399,11.022,11.776,11.399,11.022,11.776
2024-05-20T15:10:00Z,175665,7.468999999999999,6.536,8.402,14.513,14.132,14.894,14.513,14.132,14.894
2024-05-20T16:00:00Z,175665,5.390000000000001,5.0,5.78,12.701,12.49,12.912,12.701,12.49,12.912
2024-05-20T04:30:00Z,175665,14.336,10.61,18.062,21.495,20.768,22.222,21.495,20.768,22.222
2024-05-20T15:30:00Z,175665,6.084,4.986,7.182,13.396,13.224,13.568,13.396,13.224,13.568
2024-05-20T16:50:00Z,175665,5.459,4.654,6.264,11.695,11.574,11.816,11.695,11.574,11.816
2024-05-20T12:30:00Z,175665,11.103000000000002,9.066,13.14,20.226,19.668,20.784,20.226,19.668,20.784
2024-05-20T03:40:00Z,175665,13.726,11.418,16.034,21.257,20.582,21.932,21.258000000000003,20.582,21.934
2024-05-20T00:30:00Z,175665,7.198,5.73,8.666,18.489,18.09,18.888,18.489,18.09,18.888
2024-05-20T13:00:00Z,175665,8.793,6.502,11.084,17.785,16.714,18.856,17.785,16.714,18.856
2024-05-20T05:20:00Z,175665,15.597,11.734,19.46,20.84,19.98,21.7,20.84,19.98,21.7
2024-05-20T05:30:00Z,175665,14.351,10.376,18.326,20.933,19.822,22.044,20.933,19.822,22.044
2024-05-20T21:10:00Z,175665,4.575,4.07,5.08,10.897,10.59,11.204,10.897,10.59,11.204
