time_stamp,pm2.5_atm
2024-08-18 00:00:00+00:00,19.097388888888887
2024-08-19 00:00:00+00:00,18.743725694444446
2024-08-20 00:00:00+00:00,20.450555555555557
2024-08-21 00:00:00+00:00,31.861631944444444
2024-08-22 00:00:00+00:00,31.601868055555556
2024-08-23 00:00:00+00:00,24.21834722222222
2024-08-24 00:00:00+00:00,22.34477777777778
2024-08-25 00:00:00+00:00,19.375298611111113
2024-08-26 00:00:00+00:00,8.506819444444444
2024-08-27 00:00:00+00:00,10.177986111111112
2024-08-28 00:00:00+00:00,17.807368055555557
2024-08-29 00:00:00+00:00,8.559496527777776
2024-08-30 00:00:00+00:00,4.439583333333333
2024-08-31 00:00:00+00:00,1.6705902777777777
2024-09-01 00:00:00+00:00,4.153847222222222
2024-09-02 00:00:00+00:00,6.635826388888889
2024-09-03 00:00:00+00:00,17.124875
2024-09-04 00:00:00+00:00,16.105798611111112
2024-09-05 00:00:00+00:00,11.4896875
2024-09-06 00:00:00+00:00,3.510520833333333
2024-09-07 00:00:00+00:00,9.625298611111113
2024-09-08 00:00:00+00:00,11.645291666666667
2024-09-09 00:00:00+00:00,6.765017361111111
2024-09-10 00:00:00+00:00,12.081819444444443
2024-09-11 00:00:00+00:00,4.4817430555555555
2024-09-12 00:00:00+00:00,8.634510416666666
2024-09-13 00:00:00+00:00,12.530715277777778
2024-09-14 00:00:00+00:00,13.530999999999999
2024-09-15 00:00:00+00:00,14.211503472222223
2024-09-16 00:00:00+00:00,14.784576388888887
2024-09-17 00:00:00+00:00,15.142784722222224
2024-09-18 00:00:00+00:00,18.360812499999998
2024-09-19 00:00:00+00:00,15.311319444444443
2024-09-20 00:00:00+00:00,16.660298611111113
2024-09-21 00:00:00+00:00,23.03125
2024-09-22 00:00:00+00:00,16.051236111111113
2024-09-23 00:00:00+00:00,14.846222222222224
2024-09-24 00:00:00+00:00,12.874593749999999
2024-09-25 00:00:00+00:00,9.751875
2024-09-26 00:00:00+00:00,10.31970138888889
2024-09-27 00:00:00+00:00,15.410215277777777
2024-09-28 00:00:00+00:00,15.188916666666668
2024-09-29 00:00:00+00:00,13.365756944444446
2024-09-30 00:00:00+00:00,15.348951388888887
2024-10-01 00:00:00+00:00,22.648423611111113
2024-10-02 00:00:00+00:00,19.303163194444444
2024-10-03 00:00:00+00:00,15.294552083333334
2024-10-04 00:00:00+00:00,16.293284722222225
2024-10-05 00:00:00+00:00,11.485923611111112
2024-10-06 00:00:00+00:00,12.98996875
2024-10-07 00:00:00+00:00,15.405687499999999
2024-10-08 00:00:00+00:00,16.30248611111111
2024-10-09 00:00:00+00:00,22.58336111111111
2024-10-10 00:00:00+00:00,42.43385416666667
2024-10-11 00:00:00+00:00,18.11754861111111
2024-10-12 00:00:00+00:00,19.8795
2024-10-13 00:00:00+00:00,12.039451388888889
2024-10-14 00:00:00+00:00,8.306243055555555
2024-10-15 00:00:00+00:00,15.615340277777777
2024-10-16 00:00:00+00:00,8.173194444444444
2024-10-17 00:00:00+00:00,5.169097222222223
2024-10-18 00:00:00+00:00,13.378170138888889
2024-10-19 00:00:00+00:00,11.963013888888888
2024-10-20 00:00:00+00:00,13.607152777777777
2024-10-21 00:00:00+00:00,16.292639860139857
2024-10-22 00:00:00+00:00,15.429284722222222
2024-10-23 00:00:00+00:00,11.699586805555557
2024-10-24 00:00:00+00:00,11.026076388888889
2024-10-25 00:00:00+00:00,9.041319444444445
2024-10-26 00:00:00+00:00,13.815479166666668
2024-10-27 00:00:00+00:00,21.907722222222223
2024-10-28 00:00:00+00:00,16.60845833333333
2024-10-29 00:00:00+00:00,16.922208333333334
2024-10-30 00:00:00+00:00,13.041006944444444
2024-10-31 00:00:00+00:00,8.032520833333333
